metadata,question,answer,ground_truths,keywords,answer_correctness,passed
"{'id': 1, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",本来无一物何处惹尘埃的完整诗句是什么？,"The complete phrase is:
   

    “
    
     本来无一物，何处惹尘埃。
    
    “
   

    The sources provided detailed explanations and historical context regarding the phrase “本来无一物，何处惹尘埃,” offering insights into its origin and significance within Buddhist teachings and Zen philosophy.","['这句诗句出自唐代禅宗六祖慧能的《菩提偈》。完整的诗句是:""菩提本无树，明镜亦非台。\n本来无一物，何处惹尘埃!""']","['菩提本无树', '明镜亦非台']",0.6493112357252744,False
"{'id': 2, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",福建晋江灵水中学一初中女生遭霸凌跳楼去世是什么时候？,"The incident where a female middle school student from Fujian Jinjiang Lingshui Middle School was believed to have been bullied and jumped off a building occurred on March 24, 2024.
    


    The sources provided detailed information about the tragic event involving the female middle school student who was allegedly bullied and subsequently jumped off a building, leading to her death. These sources reported on the incident, the responses from local authorities, and the ongoing investigations into the case.",['2024福建晋江灵水中学一初中女生遭霸凌跳楼去世的事件发生在2024年3月24日22时。'],['March 24||2024/3/24'],0.6977561669793142,True
"{'id': 3, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",那歌鱼是海鱼吗？,"Yes, 那哥鱼 (Nage Fish) is a type of sea fish.",['是的，那歌鱼是海鱼。'],['是||Yes'],0.9148872564598958,True
"{'id': 4, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",四面楚歌的主人公是谁？,"The main answer to the question “Who is the main character in the idiom ‘四面楚歌’?” is Project Fei (Project Yu in English names), also known as Zhuge Liang or Zhuge Dan, who was a famous military strategist and politician during the Shu Han period of China’s Three Kingdoms era. The idiom ‘四面楚歌’ refers to a situation where someone is surrounded and besieged by enemies from all sides, leaving them isolated and without support. The story behind this idiom comes from an incident during the Battle of Red Cliffs, where Project Fei, who had previously made a treaty with Liu Bang (Emperor Guangwu of Han), was besieged by Liu Bang’s forces along with other allied lords. Feeling despair and believing that he had lost the support of his people and that the heavens were against him, Fei drank and sang sad songs with his favorite concubine, Lady Diao Chan, until they both wept. Eventually, he led his remaining soldiers to escape towards the south but was eventually defeated and committed suicide by the river. The use of ‘四面楚歌’ as an idiom today refers to a situation where someone is surrounded and under attack from all sides, leaving them feeling helpless and isolated.
   

    Here are some additional details about Project Fei and the Battle of Red Cliffs:
   


     Project Fei was born in 181 AD in present-day Hubei Province, China. He was a brilliant military strategist and politician who served as the prime minister of Shu Han during its existence from 221 to 263 AD.
    

     In 208 AD, during the Battle of Red Cliffs, Project Fei led an alliance of southern warlords against Cao Cao’s northern forces. Despite being outnumbered, Project Fei used his strategic genius to construct a massive pontoon bridge across the Yangtze River to allow his troops to cross over and surprise Cao Cao’s forces. This battle is famous for its large-scale naval engagement and is depicted in many works of Chinese literature and art.
    

     After the Battle of Red Cliffs, Project Fei continued to serve as prime minister of Shu Han until his death in 234 AD. He is remembered for his wisdom, military prowess, and literary achievements.
    

     The exact location of the Battle of Red Cliffs is not definitively known, but it is believed to have taken place near present-day Ezhou City in Hubei Province. There are several tourist sites related to the battle, including the Red Cliffs Scenic Area and the Museum of the Battle of Red Cliffs.
    

     The idiom ‘四面楚歌’ has been used in Chinese literature and language for over a thousand years and continues to be widely used today to describe situations where someone is surrounded or under attack from all sides. It has also been translated into English as ‘encircled by enemies’, ‘besieged on all sides’, or ‘surrounded by adversity’.",['四面楚歌的主人公是西楚霸王项羽。'],['项羽'],0.9432408367656643,False
"{'id': 5, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",跟领导吃饭座位安排图,"The seating arrangement for dining with leaders is crucial in showing respect and hierarchy. Here is a general guide for seating arrangements when dining with leaders:
    




      Main Host
     
     : The main host should sit at the head of the table, facing the entrance to the room.
    


      Assistant Host
     
     : The assistant host should sit directly across from the main host.
    


      Guests
     
     : Guests should be seated in order of importance, with the most important guest on the right-hand side of the main host and the second most important guest on the left-hand side. Subsequent guests can be seated accordingly.
    


    This seating arrangement ensures that proper respect and hierarchy are maintained during the meal.
   


    These sources provided detailed information on seating arrangements for various occasions, including meetings, banquets, and car rides with leaders.",['中餐宴请座次安排\n主陪(通常是领导)坐在面对大门的位置\n副主陪(通常是主陪的助手)坐在主陪的对面\n1号客人坐在主陪的右手边\n2号客人坐在主陪的左手边\n3号客人坐在副主陪的右手边\n4号客人坐在副主陪的左手边\n其他客人可以随意安排'],['右||right-hand'],0.779547058480583,True
"{'id': 6, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",风水轮流转同义词有哪些？,"风水轮流转同义词有哪些？
    



     风水轮流转
    
    的同义词包括：
   



      沧海桑田
     



      时来运转
     



      三十年河东三十年河西
     



      此一时彼一时
     



      一朝天子一朝臣
     



      十年河东，十年河西
     



    These phrases all convey the idea of the cyclical nature of life and the concept that fortunes change over time.",['风水轮流转的同义词包括“否极泰来”、“物极必反”、“柳暗花明”、“绝处逢生”、“苦尽甘来”和“绝地反击”。其他类似的词还有“三十年河东三十年河西”、“风水轮流”和“十年河东十年河西”。'],['三十年河东||咸鱼翻身||苦尽甘来||时来运转||此一时彼一时||时来运转||枯木逢春'],0.6689046331376157,True
"{'id': 7, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",珠海华融时代广场多少米？,珠海华融时代广场高196米。,['珠海华融时代广场的建筑高度为196米。'],['196'],0.9905739041828344,True
"{'id': 8, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",相亲时媒婆说女方长得有福气，这是什么意思？,"In the context of matchmaking, when a matchmaker or “媒婆” describes a woman as having “福气“ (fúqì), it typically means that the woman has a pleasant and auspicious appearance. This term is often used to imply that the person has a kind and gentle demeanor, exudes positive energy, and may have facial features that are considered lucky or fortunate in Chinese culture. It can suggest that the woman has a warm and welcoming presence, which could be appealing to potential suitors.
   


    By combining insights from these sources, the explanation provided offers a comprehensive understanding of what it means when a matchmaker describes a woman as having “福气“ during the matchmaking process.",['相亲时媒婆说女方长得有福气，通常指女方看起来健康、体态丰满、体型偏胖。'],['胖||吃||丰满'],0.528915497399397,False
"{'id': 9, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",为什么工地开工要祭拜？,"工地开工祭拜的意义
    


    在工地开工之前进行祭拜仪式是一种传统习俗，具有以下重要意义：
   




       尊重土地和神灵
      
      ：工地开工需要动土，而动土仪式主要的意义在于向掌管这块土地上的神灵、鬼神、煞神告知即将在此地兴工建宅。这是一种对土地和自然力量的尊重和敬畏。
     




       避免冒犯神灵
      
      ：通过祭拜仪式，人们希望避免冒犯神灵，以确保施工过程顺利无阻。这也是出于对传统信仰和文化的尊重。
     




       祈求平安与吉祥
      
      ：开工祭拜同时也是为了祈求施工过程平安顺利、吉祥如意。人们希望通过这种方式获得神灵的庇佑，保障工程顺利完成。
     




       传承历史文化
      
      ：这些仪式代表着历史文化传统的延续，让人们感受到传统价值观念在现代社会中的存在和影响。
     




       心理安慰与信仰支撑
      
      ：对参与者来说，开工祭拜仪式也具有一定的心理安慰作用，让他们在陌生环境中感到更加安心和支撑。
     



    因此，工地开工时进行祭拜仪式不仅是一种传统习俗，更是对土地、自然力量和传统信仰的尊重与继承。
   

    These sources were consulted to provide accurate and reliable information on the cultural significance and traditional practices related to the ritual of worshiping before construction work begins on a site.",['工地开工要祭拜的原因主要是为了向土地神灵、过往鬼魂以及凶神恶煞告知即将在此地兴工建宅，避免冒犯这些神灵和鬼魂，同时请求他们的协助，希望工程能够顺利开展，并驱逐可能存在的煞气和秽气。此外，烧香祭拜是一种与神明连接的桥梁，通过这种方式表达对神明的敬意和祈求保佑'],['神||鬼'],0.3779858596635356,True
"{'id': 10, 'scene': 'local_search', 'source': 'https://github.com/sparticleinc/ASEED/blob/main/datasets/local_search.csv', 'language': 'zh_cn'}",巴浪鱼是哪里的方言？,"巴浪鱼的方言来源是潮汕地区。
    


    The answer to your question is that the term “巴浪鱼” originates from the dialect spoken in the Chaozhou-Shantou region. This particular dialect is used to refer to a type of fish known as “巴浪鱼” in Mandarin, which is scientifically named “蓝圆鲹.” The local name for this fish reflects the unique linguistic characteristics of the area and showcases the rich cultural heritage present in the region.
   

    In traditional culinary practices and local dialects, it is common for specific names to be assigned to various types of fish based on regional preferences, cultural significance, or physical attributes of the fish itself. The use of such localized terms adds depth to the understanding of regional cuisines and traditions, highlighting the close relationship between language, culture, and food in different parts of the world.
   

    Therefore, in the context provided, “巴浪鱼” is a term originating from the dialect spoken in the Chaozhou-Shantou region, where it refers to a specific type of fish known as “蓝圆鲹” in Mandarin.",['巴浪鱼是福建和潮汕地区的方言。'],['潮汕||福建||福州'],0.6888575226735801,True
